" TW"," LW"," Movie"," Studio"," Weekend Gross"," Change"," Screens"," Change / Avg."," Gross-to-Date"," Week",""
" TW"," LW"," Movie"," Studio"," Weekend Gross"," Change"," Screens"," Change / Avg."," Gross-to-Date"," Week",""
"1","1","Avatar","Fox","$591,015","-18.0%","26","-12","$22,731","$3,470,033","3"
"2","N","Alvin and the Chipmunks: The Squeakquel","Fox","$246,925","-","23","-","$10,736","$294,544","1"
"3","2","Sherlock Holmes","WB","$229,187","-57.6%","26","-7","$8,815","$1,072,475","2"
"4","N","Paranormal Activity","n/a","$174,829","-","23","-","$7,601","$174,829","1"
"5","N","It's Complicated","UIP","$129,430","-","21","-","$6,163","$129,430","1"
"6","3","The Princess and the Frog","Disney","$75,434","-56.6%","20","-1","$3,772","$341,350","2"
"7","N","Everybody's Fine","n/a","$53,429","-","13","-","$4,110","$53,429","1"
"8","N"," The Imaginarium of Doctor Parnassus","Gulf","$49,074","-","16","-","$3,067","$49,074","1"
"9","5","Echelon Conspiracy","Gulf","$29,549","-54.0%","16","-","$1,847","$121,045","2"
"10","4"," Tyr Enta","Gulf","$24,754","-66.7%","11","-13","$2,250","$318,032","3"
"11","N"," Shebh Monharef","Gulf","$23,588","-","7","-","$3,370","$23,588","1"
"12","N"," Scorpion","n/a","$22,677","-","6","-","$3,780","$28,111","1"
"13","N"," Skate or Die","Gulf","$21,551","-","10","-","$2,155","$21,551","1"
"14","7","2012","Sony","$10,784","-59.2%","3","-3","$3,595","$3,633,332","8"
"15","9","The Twilight Saga: New Moon","Gulf","$7,908","-57.4%","4","-9","$1,977","$2,100,904","6"
"16","8","New York, I Love You","Gulf","$5,602","-70.1%","8","-","$700","$36,979","2"
"17","6","A Christmas Carol (2009)","n/a","$5,343","-86.1%","4","-6","$1,336","$463,301","5"
"18","15","Old Dogs","Disney","$4,788","+35.7%","1","-","$4,788","$425,347","6"
"19","10","Mama's Boy","Gulf","$3,666","-69.6%","6","-2","$611","$23,969","2"
"20","13","Planet 51","Gulf","$1,696","-65.2%","5","-3","$339","$369,295","6"
"21","14","Astro Boy","Gulf","$878","-80.6%","1","-7","$878","$87,245","4"
"22","-"," Al Waad","Gulf","$256","-","1","-","$256","$28,511","2"
